Actinobacillus,Actinomyces,Atopobium,Bulleidia,Campylobacter,Capnocytophaga,Catonella,Fusobacterium,Gemella,Granulicatella,Haemophilus,Leptotrichia,Megasphaera,Mogibacterium,Moryella,Neisseria,Oribacterium,Parvimonas,Peptostreptococcus,Porphyromonas,Prevotella,Rothia,Selenomonas,Streptococcus,Tannerella,Veillonella,Abiotrophia,Aggregatibacter,Bifidobacterium,Butyrivibrio,Cardiobacterium,Corynebacterium,Dialister,Lautropia,Paludibacter,Scardovia,Sharpea,Staphylococcus,Bacteroides,Janthinobacterium,Klebsiella,Pyramidobacter,Treponema,Filifactor,Moraxella,Achromobacter,Eikenella,Mycoplasma,Pseudomonas,Schwartzia,Acinetobacter,Leuconostoc,Propionibacterium,Burkholderia,Lactobacillus,Chryseobacterium,Kingella,Nocardia,Alloscardovia,Enterococcus,Proteus,Nesterenkonia,Tetrasphaera,Peptococcus,TG5,Odoribacter,Geobacillus,Mycobacterium,Stenotrophomonas,Trabulsiella,Bacillus,Lactococcus,Pediococcus,Pseudoramibacter_Eubacterium,Serratia,Slackia,Peptoniphilus,Agrobacterium,Elizabethkingia,Sphaerochaeta,Sphingomonas,Mobiluncus,Bilophila,Enhydrobacter,Alloiococcus,Desulfovibrio,Avibacterium,Trichococcus,SHD-231,Anaerovorax,Morganella,Rhodococcus,Micrococcus,Phycicoccus,Dermabacter,Finegoldia,Sneathia,Desulfobulbus,Streptomyces,Halomonas,Shewanella,Dermacoccus,Actinobaculum,Microbacterium,BE24,Cellulomonas,Streptobacillus,Anaerococcus,Bradyrhizobium,Roseomonas,Afipia,Gluconacetobacter,Pasteurella,Gardnerella,Comamonas,Erwinia,Sphingobacterium,Wautersiella,Deinococcus,Gordonia,Kurthia,Propionivibrio,Vagococcus,Brevibacterium,Brochothrix,Acholeplasma,Anoxybacillus,Candidatus_Tammella,Novosphingobium,Sphingobium,Syntrophomonas,Plesiomonas,Cryocola,Ralstonia
0,9.933775,0.375873,0.089493,1.485592,0.017899,0.053696,6.694111,3.97351,1.950958,3.29336,0.178987,0.304278,0.035797,0.071595,3.490245,0.089493,0.107392,0.501163,40.719527,3.991409,3.257562,0.161088,7.589046,1.91516,3.114373,0.214784,1.073922,0,0,0,0.089493,0.14319,0.053696,0,0,0,0,0.017899,0,3.042778,0,1.736173,0.053696,0,0.017899,0,0.017899,0.071595,0,0,0,0,0,0,0,0,0,0.017899,0,0,0,0,0.017899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8.811802,0.219298,0.239234,0.41866,0.937002,0.15949,3.767943,3.548644,0.917065,7.555821,1.016746,0.139553,0.139553,0.119617,5.502392,0.139553,0.039872,1.176236,1.475279,13.556619,4.824561,0.618022,38.476874,0.059809,3.409091,0,0.797448,0,0,0.019936,0.199362,0.079745,0.139553,0.039872,0,0,0,0,0,0,0,0.797448,0.318979,0,0,0,0.079745,0,0.019936,0,0,0,0,0,0,0,0,0,0.15949,0,0,0,0.059809,0.019936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.970532,0.261407,0.261407,0.142586,0.903042,0,0.213878,11.288023,4.253802,3.778517,6.036122,0,0.071293,0,15.755703,0.285171,0.023764,0,0,1.924905,15.803232,0.190114,6.915399,0,4.325095,21.48289,0.095057,0.023764,0,0.047529,0.784221,0,0.831749,0,0,0,0,0,0,0,0,0,0,0.047529,0,0,0,0,0,0,0,0,0,0,1.140684,0,0,0,0,0,0,0,0,0,0,0,0,0.16635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.768005,0.043472,0,0,0.014491,0,0,0,0,80.71294,0.043472,0,0.014491,0,0.043472,0.057963,0,0,0.043472,0.768005,0.405738,0.086944,16.273004,0,0.420229,0.333285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.467958,6.44742,0.987911,0.376966,0.33797,0.506954,0.168985,1.104901,0.389965,1.039906,3.457689,1.975822,0.272975,0.701937,0.129988,6.22644,0.493956,0.168985,0.207981,1.052905,15.962563,5.355518,0.155986,44.183024,0.051995,6.044456,0,0.298973,0,0.038996,0.025998,0.064994,0.038996,0.55895,0.012999,0,0,0.012999,0.025998,0,0,0,0.259977,0.116989,0,0,0,0.012999,0,0.012999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051995,0.038996,0,0,0,0,0,0,0,0,0,0,0.090992,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.728244,0.036412,0,0.024275,0,0,0.060687,0.024275,0.133511,56.184003,0.036412,0,0,0,0.024275,0.024275,0,0,0.024275,0.27916,0.740381,0.024275,27.357689,0.012137,0.983129,0,0,0,0,0,0.024275,0,0,0.036412,0,0,0,0,0,0,0,0.012137,0,13.241898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.065134,2.366464,0,0.022538,0.135227,2.659455,0.045076,0.833897,18.751409,1.825558,14.559387,1.262114,0,0,0,11.652017,0,0.045076,0,5.656975,4.665314,6.333108,0.112689,18.007663,0.022538,0.247915,0.225378,4.935767,0,0,0.157764,1.374803,0,0.69867,0.180302,0,0,0.135227,0,0,0,0,0,0,0,0.022538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.681023,6.331677,0.423339,0.681023,0.662617,0.552181,0.386527,7.454445,0,1.656543,5.926744,1.987852,0.423339,0.644211,0.368121,4.988036,0.625805,0.220872,2.889748,4.472667,33.462176,2.263943,0.681023,13.123505,0.073624,4.399043,0,0.147248,0.055218,0.055218,0.018406,0.294497,0.276091,0.09203,0.018406,0,0.018406,0,0,0,0,0,2.116694,0.79146,0,0,0,0.147248,0,0.018406,0,0,0,0,0,0,0.202466,0,0,0,0,0,0,0.239278,0.018406,0,0,0,0,0,0,0,0,0,0,0.055218,0,0,0,0,0,0.073624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.666896,0.051617,0.258087,0.309704,1.083964,0.051617,3.269098,1.187199,0.12044,7.123193,4.507915,0,0.051617,0.051617,32.914659,0.103235,0.017206,0.877495,4.07777,14.779766,9.669649,0.44735,11.321404,0.137646,1.858224,0,0.894701,0,0.051617,0.44735,0.395733,0.292498,0.12044,0.103235,0,0,0,0,0,0,0,0.068823,0,0.017206,0,0.137646,0.017206,0,0,0,0,0,0,0,0,0.240881,0,0,0,0,0,0,0.068823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,12.866565,25.814307,0,0,0,0,0,0,0,0,0,0,10.471842,0,49.142567,0,0,1.704718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.082919,0,0,0,0,0,0,0,0,0,0.082919,0.995025,0,40.547264,0,1.907131,0,0,0,0,0,0,0,0,0,0.248756,0,0.497512,0,0,0.580431,0,0,0,0,0,0,0,42.371476,0,0.580431,0,0,0,0.248756,0,0,0,0,0,0,0,0,0,0,0,0,0,10.945274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082919,0.082919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082919,0.580431,0.082919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.06208,0.03104,0,3.135023,0,0,1.003621,0.010347,0,0.144853,0,0.03104,0,0,0,0,0,0,0,5.028453,0.06208,0.010347,0.103466,0.020693,84.449043,0,0.082773,0.041386,0,0,0.010347,0.03104,0,0,0.310398,0,0,0,0,0,0,0.041386,0,0,0.372478,0,0,2.41076,0.010347,0,0,1.748577,0.020693,0.651837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010347,0,0.051733,0.103466,0.010347,0.010347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.030525,0.10175,0,0,0.010175,0.02035,0,0.010175,0,0,0.02035,0.030525,0,0,0.010175,0.02035,0.010175,0,0,0,0.06105,0.06105,0.030525,0.14245,0,0.213675,0,0,0,0,0.010175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14245,0,0,99.033374,0,0.02035,0,0,0,0,0,0.02035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.403145,2.539811,0.040314,0,1.229591,0.483773,0,0.322516,2.056037,2.660754,0.463616,0.806289,0.040314,0,0.141101,0.604717,0.120943,0,0,0.020157,3.265471,56.420077,0.282201,23.120339,0,2.721226,0.221729,0,0,0,0,0.886918,0,0.58456,0,0.161258,0,0,0,0,0,0,0,0,0,0,0.060472,0,0,0,0,0,0,0,0.241887,0,0.100786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.064461,3.201547,0.042974,0.064461,0.064461,0.042974,0.021487,0.365277,1.740438,1.998281,4.813064,0.923936,0.021487,0.064461,0.064461,18.521702,0.021487,0,0.021487,0.795015,4.576708,35.582295,0.042974,21.637301,0,0.988397,0,0,0,0.021487,0,0.064461,0,0.107434,0,0,0,0.064461,0,0,0,0,0,0,0,0,0,0,4.08251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68.32912,0.804413,0.045966,0.06895,0.091933,0.06895,0,0.689497,0,0.183866,2.344289,0.298782,0.045966,0,0,0.919329,0.045966,0.091933,0.045966,0.206849,2.941852,4.78051,0.045966,16.433004,0.045966,0.64353,0,0,0.022983,0,0,0.344748,0.022983,0,0,0,0,0,0,0,0,0,0.091933,0.06895,0,0.022983,0,0,0,0,0,0,0,0,0.252815,0,0,0,0,0,0,0,0,0,0.022983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.253122,8.80864,0.151873,0.286871,0.185623,0.624367,0.016875,1.012487,0,0,29.682754,1.501856,0.202497,0.050624,0.185623,18.866014,0.151873,0.134998,0.050624,1.535606,4.927438,10.445494,0.03375,9.551131,0.016875,3.088086,0,0.101249,0,0.050624,0.151873,0.134998,0,1.113736,0,0,0,0,0,0,0,0,0,0,0,0.607492,0,0,5.788053,0,0,0,0.03375,0.067499,0,0,0,0,0,0.101249,0,0,0,0.016875,0,0,0,0,0,0,0,0,0,0,0,0.016875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.870295,0.176009,0,0.027078,0.135391,0,0.676956,4.251286,0.338478,1.028974,0.094774,0,0.013539,0,1.2456,0.054157,0.094774,0,0.108313,4.467912,38.139724,0,43.63661,0,1.665313,0,0.230165,0.013539,0,0,0.067696,0.027078,0.013539,0.027078,0.013539,0,0,0,0,0.230165,0,0.013539,0.013539,0,0,0,0,0.16247,0,0,0,0,0,0.108313,0,0,0,0.013539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.207947,3.093959,0.16284,0.08142,0.032568,0.016284,0,0.130272,2.914835,0.113988,60.201922,1.107312,0.048852,0.016284,0,0.276828,0.065136,0.016284,0,0.130272,1.774955,4.250122,0.097704,18.873148,0.016284,1.579547,0,0,0.586224,0.016284,0,0.065136,0.032568,0,0.016284,0.016284,0.016284,0,0,0,0,0,0.032568,0.032568,0,0.048852,0,0,0.048852,0,0,0,0,0,0.618792,0,0,0,0.08142,0.179124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.952652,0.03456,0.086401,0.03456,0.01728,0,0.138241,0.656644,0.311042,8.726456,0.449283,0,0.05184,0.05184,24.105754,0.05184,0,0.05184,1.105927,1.50337,28.754104,0,29.099706,0.01728,1.157767,0,0,0,0,0.01728,0.241922,0,0.881286,0,0,0,0,0,0,0,0,0.01728,0,0,0.01728,0,0,0.449283,0,0,0,0,0,0,0,0,0.01728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.52962,0.904576,6.970557,0.05321,0,0.035474,0.106421,7.928343,7.006031,0.532104,0.461156,0.035474,1.206101,0.035474,0.035474,0.248315,0.283789,0.195105,0.407946,5.675772,7.272082,0.017737,31.518269,0.070947,9.028024,0.017737,0.017737,0,0,0,0.017737,0.017737,0,0,0,0,0,0,0,0,0.141894,0.106421,0.230578,0,1.525364,0,0,1.915573,0,0,0,0.106421,2.217098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.749202,6.722242,0,0,0,0,0,0,0,0,0,0.088684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070947,0,0,0.035474,0.407946
74.473238,0.072657,0,0,0,0,0,0,0,0.036328,0,0.048438,0,0,0,0,0,0,0,0,0.012109,0.629692,0,11.843061,0,0.557036,0,0,0.012109,0,0,0.012109,0,0,0,0.012109,0,0,0,0,11.043836,0,0,0,0,0.181642,0,0,0.205861,0,0,0,0,0,0.181642,0,0,0,0,0,0,0,0,0,0,0,0,0.036328,0.012109,0.666021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.102814,6.047857,0.341835,0.499606,0.631081,0.078885,0.05259,0.131475,12.437549,0.21036,1.525112,0.762556,0.184065,0.15777,0.078885,0.15777,0.21036,0.10518,0.31554,1.446227,7.572969,19.510912,0.10518,31.843282,0,8.9929,0,0,0,0,0,0.815146,0,0.184065,0.026295,0.026295,0,0,0.026295,0,0,0.026295,0.10518,0.10518,0,0.42072,0,0.026295,1.235866,0,0,0,0,0.026295,0.131475,0,0,0,0,0,0,0,0,0,0.026295,0,0,0,0.31554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,33.79,0,0,0,0,0,0,0,0,0,0,14.73,0,51.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.693405,4.701426,0,0,0,0,1.414884,0,0,0,0,0.690731,9.792781,0,77.751783,0,0,3.108289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,38.010582,0,0,0,0,0,0,0,0,0,0,0,0,61.989418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.523685,2.689836,0.071412,0.190431,0.166627,0.30945,0.095215,2.499405,4.094263,3.046894,8.307546,1.523447,0,0.047608,0.190431,26.922161,0.166627,0.047608,0.071412,2.118543,4.213283,29.921447,0.047608,8.831231,0,3.237324,0,0.214235,0,0.023804,0,0.119019,0,0,0,0,0,0.238039,0,0,0,0,0,0,0,0,0,0,0.095215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.974279,0.720966,0.038971,0.077942,0.136399,0.428683,0.019486,0.448168,7.696804,0.116913,4.053001,1.773188,0.116913,0.019486,0.038971,40.705378,0.058457,0.058457,0,1.480904,2.786438,6.897896,0.019486,10.853468,0.077942,1.071707,0.409197,0.935308,0.019486,0.019486,0.019486,0.17537,0.038971,0.194856,0.019486,0,0.019486,17.478566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.20756,0.010924,0,0,0,0,0.054621,0.720996,0.273105,91.763164,0.163863,0,0.021848,0.043697,0.742845,0.010924,0,0,0.054621,0.316801,1.431068,0,3.867162,0,0.273105,0,0,0,0,0,0,0,0.043697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4.436716,7.745811,43.376541,0,0,0,0,0,0,0,0,0,5.216567,0,0,39.224365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.530201,0.527325,0.167785,0.167785,0,0,0.071908,2.061361,1.006711,0.239693,1.006711,0.239693,0.047939,0.191755,0.287632,0.35954,0,0,0.047939,13.422819,26.222435,0.215724,9.803452,0,5.225312,0,0.047939,0.287632,0.023969,0,0.071908,0.095877,0,0,0.431448,0,0,0,0,0,0,0.023969,0,0,0,0,0,31.879195,0,0,0,0,0,0.838926,0,0,0,0,0,0,0.263663,0,0,0,0,0,0,0,0,0,0,0,0.023969,0,0.071908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,48.74,0,0,0,0,0,0,0,0,0,0,0,0,51.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17.485345,0.323428,0.363857,0.525571,0.040429,0.101071,0.222357,0.929856,1.192642,3.436426,2.749141,0.040429,0.303214,0.181928,0.485143,0.060643,0,0.020214,0.040429,15.746917,11.966849,0.788357,37.901759,0,4.730139,0,0,0.020214,0,0,0.040429,0,0,0,0,0,0,0,0,0,0,0,0,0.1415,0,0,0.101071,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12.194708,0.237449,0.339213,0.424016,2.747626,0.067843,0.848033,2.730665,0.084803,9.12483,2.951153,0.678426,0.135685,0.457938,0.322252,0.186567,0,0.237449,1.967436,10.515604,2.934193,0.474898,27.934193,0.033921,16.757123,0,0,0,0,0.067843,0.576662,0,3.833107,0,0,0,0,0,0,0,0,0,0,0,0.050882,0.203528,0.016961,0.864993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.122807,4.748538,2.362573,0.467836,0.350877,0.210526,0.25731,1.614035,2.035088,0.140351,0.678363,0.678363,1.333333,0.093567,0.140351,0.304094,0.374269,0.093567,0.444444,1.02924,19.929825,1.473684,0.865497,44.654971,0.070175,9.263158,0.140351,0.210526,0.046784,0,0,0.046784,0.187135,0.163743,0,0,0.093567,0,0,0,3.298246,0,0.467836,0.25731,0,0.023392,0,0.023392,0.023392,0.023392,0,0,0,0,0.046784,0,0,0,0,0,0,0,0,0.023392,0.023392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093567,0,0,0,0,0,0,0,0.046784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.869501,0.366569,0,0.073314,0,0.018328,0.036657,0.494868,0,0.971408,64.222874,0.146628,0,0,0,5.66349,0.036657,0.018328,0.164956,0.788123,3.592375,1.979472,0,9.897361,0,0.604839,0,0.366569,0,0,0,0.073314,0,0.47654,0,0,0,0,0,0,0.549853,0,0.036657,0.018328,7.532991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.459667,6.734955,0.051216,0.128041,0.307298,0.256082,0.076825,1.075544,3.201024,1.485275,4.455826,2.68886,0.230474,0.102433,0.051216,5.582586,0.28169,0,0,1.536492,8.886044,6.709347,0.102433,19.334187,0.153649,3.661972,0,1.28041,0,0,0.102433,0.051216,0,1.024328,0,0,0,0,0.025608,0.793854,28.143406,0.025608,0.025608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
